i,j,value
-12,12,-1.87377
-12,13,-1.67044
-12,14,-1.48647
-12,15,-1.32046
-12,16,-1.17082
-12,17,-1.036
-12,18,-0.91444
-12,19,-0.80468
-12,20,-0.70535
-12,21,-0.615181
-12,22,-0.533005
-12,23,-0.457749
-12,24,-0.388426
-12,25,-0.324126
-12,26,-0.264006
-12,27,-0.207279
-12,28,-0.153205
-12,29,-0.101082
-12,30,-0.0502327
-12,31,0
-11,-31,0
-11,-30,-0.0479976
-11,-29,-0.0966926
-11,-28,-0.146755
-11,-27,-0.198876
-11,-26,-0.253779
-11,-25,-0.312227
-11,-24,-0.375044
-11,-23,-0.443117
-11,-22,-0.51742
-11,-21,-0.599022
-11,-20,-0.689105
-11,-19,-0.788984
-11,-18,-0.900114
-11,-17,-1.02411
-11,-16,-1.16276
-11,-15,-1.31801
-11,-14,-1.49196
-11,-13,-1.68682
-11,-12,-1.90483
-11,-11,-2.14811
-11,-10,-2.4184
-11,-9,-2.71669
-11,-8,-3.04251
-11,-7,-3.39301
-11,-6,-3.76168
-11,-5,-4.13679
-11,-4,-4.50028
-11,-3,-4.82782
-11,-2,-5.09116
-11,-1,-5.26289
-11,0,-5.32284
-11,1,-5.26356
-11,2,-5.0925
-11,3,-4.82982
-11,4,-4.50291
-11,5,-4.14004
-11,6,-3.76553
-11,7,-3.39742
-11,8,-3.04744
-11,9,-2.72211
-11,10,-2.42427
-11,11,-2.15436
-11,12,-1.91142
-11,13,-1.6937
-11,14,-1.49906
-11,15,-1.32528
-11,16,-1.17013
-11,17,-1.03151
-11,18,-0.907468
-11,19,-0.796225
-11,20,-0.69616
-11,21,-0.605814
-11,22,-0.523875
-11,23,-0.449158
-11,24,-0.380594
-11,25,-0.31721
-11,26,-0.258117
-11,27,-0.202494
-11,28,-0.149578
-11,29,-0.0986459
-11,30,-0.0490094
-11,31,0
-10,-31,0
-10,-30,-0.0462416
-10,-29,-0.0931766
-10,-28,-0.141475
-10,-27,-0.191829
-10,-26,-0.244969
-10,-25,-0.301672
-10,-24,-0.362779
-10,-23,-0.429213
-10,-22,-0.501991
-10,-21,-0.582252
-10,-20,-0.671272
-10,-19,-0.770494
-10,-18,-0.881552
-10,-17,-1.0063
-10,-16,-1.14684
-10,-15,-1.30555
-10,-14,-1.48508
-10,-13,-1.6884
-10,-12,-1.9187
-10,-11,-2.17933
-10,-10,-2.47356
-10,-9,-2.80419
-10,-8,-3.17278
-10,-7,-3.57831
-10,-6,-4.01522
-10,-5,-4.47082
-10,-4,-4.92288
-10,-3,-5.33898
-10,-2,-5.67932
-10,-1,-5.90394
-10,0,-5.98276
-10,1,-5.90456
-10,2,-5.68057
-10,3,-5.34084
-10,4,-4.92534
-10,5,-4.47386
-10,6,-4.01881
-10,7,-3.58242
-10,8,-3.17739
-10,9,-2.80926
-10,10,-2.47903
-10,11,-2.18517
-10,12,-1.92487
-10,13,-1.69483
-10,14,-1.49172
-10,15,-1.31234
-10,16,-1.15372
-10,17,-1.01321
-10,18,-0.888426
-10,19,-0.777264
-10,20,-0.677867
-10,21,-0.588603
-10,22,-0.508027
-10,23,-0.434861
-10,24,-0.367969
-10,25,-0.306331
-10,26,-0.249026
-10,27,-0.195212
-10,28,-0.144114
-10,29,-0.0950031
-10,30,-0.0471877
-10,31,0
-9,-31,0
-9,-30,-0.0438944
-9,-29,-0.088466
-9,-28,-0.134372
-9,-27,-0.182296
-9,-26,-0.232959
-9,-25,-0.287136
-9,-24,-0.345674
-9,-23,-0.409507
-9,-22,-0.479683
-9,-21,-0.557381
-9,-20,-0.643949
-9,-19,-0.740932
-9,-18,-0.850112
-9,-17,-0.973554
-9,-16,-1.11365
-9,-15,-1.2732
-9,-14,-1.45541
-9,-13,-1.66403
-9,-12,-1.90329
-9,-11,-2.17797
-9,-10,-2.49322
-9,-9,-2.85421
-9,-8,-3.26533
-9,-7,-3.72847
-9,-6,-4.24016
-9,-5,-4.7875
-9,-4,-5.3439
-9,-3,-5.86707
-9,-2,-6.30233
-9,-1,-6.59299
-9,0,-6.69554
-9,1,-6.59357
-9,2,-6.30348
-9,3,-5.86878
-9,4,-5.34616
-9,5,-4.79029
-9,6,-4.24346
-9,7,-3.73225
-9,8,-3.26957
-9,9,-2.85887
-9,10,-2.49825
-9,11,-2.18335
-9,12,-1.90896
-9,13,-1.66994
-9,14,-1.46152
-9,15,-1.27945
-9,16,-1.11999
-9,17,-0.979911
-9,18,-0.856435
-9,19,-0.747159
-9,20,-0.650016
-9,21,-0.563223
-9,22,-0.485235
-9,23,-0.414704
-9,24,-0.350448
-9,25,-0.291422
-9,26,-0.236691
-9,27,-0.185409
-9,28,-0.136801
-9,29,-0.0901465
-9,30,-0.0447649
-9,31,0
-8,-31,0
-8,-30,-0.0409633
-8,-29,-0.0825749
-8,-28,-0.125467
-8,-27,-0.170297
-8,-26,-0.217765
-8,-25,-0.268628
-8,-24,-0.323716
-8,-23,-0.383957
-8,-22,-0.4504
-8,-21,-0.52424
-8,-20,-0.606861
-8,-19,-0.69987
-8,-18,-0.805153
-8,-17,-0.924934
-8,-16,-1.06185
-8,-15,-1.21904
-8,-14,-1.40025
-8,-13,-1.60993
-8,-12,-1.85341
-8,-11,-2.13693
-8,-10,-2.46774
-8,-9,-2.85383
-8,-8,-3.30309
-8,-7,-3.82135
-8,-6,-4.40844
-8,-5,-5.05229
-8,-4,-5.72216
-8,-3,-6.36475
-8,-2,-6.90784
-8,-1,-7.27439
-8,0,-7.40435
-8,1,-7.27491
-8,2,-6.90887
-8,3,-6.36629
-8,4,-5.7242
-8,5,-5.05481
-8,6,-4.41142
-8,7,-3.82476
-8,8,-3.30691
-8,9,-2.85803
-8,10,-2.47228
-8,11,-2.14178
-8,12,-1.85852
-8,13,-1.61526
-8,14,-1.40575
-8,15,-1.22468
-8,16,-1.06756
-8,17,-0.930669
-8,18,-0.810857
-8,19,-0.705487
-8,20,-0.612334
-8,21,-0.529512
-8,22,-0.45541
-8,23,-0.388647
-8,24,-0.328025
-8,25,-0.272496
-8,26,-0.221134
-8,27,-0.173106
-8,28,-0.127658
-8,29,-0.0840917
-8,30,-0.0417491
-8,31,0
-7,-31,0
-7,-30,-0.037468
-7,-29,-0.0755416
-7,-28,-0.114814
-7,-27,-0.155904
-7,-26,-0.199473
-7,-25,-0.24624
-7,-24,-0.297001
-7,-23,-0.352651
-7,-22,-0.414209
-7,-21,-0.482855
-7,-20,-0.559963
-7,-19,-0.647154
-7,-18,-0.746356
-7,-17,-0.859878
-7,-16,-0.990509
-7,-15,-1.14164
-7,-14,-1.3174
-7,-13,-1.52287
-7,-12,-1.76428
-7,-11,-2.0493
-7,-10,-2.38719
-7,-9,-2.78886
-7,-8,-3.26606
-7,-7,-3.82915
-7,-6,-4.48219
-7,-5,-5.21495
-7,-4,-5.99339
-7,-3,-6.75339
-7,-2,-7.40446
-7,-1,-7.84791
-7,0,-8.00579
-7,1,-7.84836
-7,2,-7.40537
-7,3,-6.75474
-7,4,-5.99518
-7,5,-5.21716
-7,6,-4.48481
-7,7,-3.83215
-7,8,-3.26942
-7,9,-2.79256
-7,10,-2.39119
-7,11,-2.05356
-7,12,-1.76878
-7,13,-1.52756
-7,14,-1.32225
-7,15,-1.1466
-7,16,-0.995541
-7,17,-0.86493
-7,18,-0.751382
-7,19,-0.652104
-7,20,-0.564787
-7,21,-0.487501
-7,22,-0.418625
-7,23,-0.356784
-7,24,-0.300799
-7,25,-0.24965
-7,26,-0.202442
-7,27,-0.15838
-7,28,-0.116746
-7,29,-0.0768788
-7,30,-0.0381607
-7,31,0
-6,-31,0
-6,-30,-0.0334404
-6,-29,-0.0674303
-6,-28,-0.102509
-6,-27,-0.139244
-6,-26,-0.17824
-6,-25,-0.22016
-6,-24,-0.265741
-6,-23,-0.315821
-6,-22,-0.371359
-6,-21,-0.433475
-6,-20,-0.503487
-6,-19,-0.582969
-6,-18,-0.673814
-6,-17,-0.778321
-6,-16,-0.899311
-6,-15,-1.04027
-6,-14,-1.20554
-6,-13,-1.40056
-6,-12,-1.63223
-6,-11,-1.90925
-6,-10,-2.24256
-6,-9,-2.64556
-6,-8,-3.13353
-6,-7,-3.7212
-6,-6,-4.41705
-6,-5,-5.21345
-6,-4,-6.0745
-6,-3,-6.92745
-6,-2,-7.66622
-6,-1,-8.17307
-6,0,-8.35414
-6,1,-8.17346
-6,2,-7.66699
-6,3,-6.92861
-6,4,-6.07604
-6,5,-5.21534
-6,6,-4.41929
-6,7,-3.72377
-6,8,-3.1364
-6,9,-2.64872
-6,10,-2.24597
-6,11,-1.91289
-6,12,-1.63608
-6,13,-1.40458
-6,14,-1.20968
-6,15,-1.04451
-6,16,-0.903609
-6,17,-0.782638
-6,18,-0.678109
-6,19,-0.5872
-6,20,-0.50761
-6,21,-0.437446
-6,22,-0.375134
-6,23,-0.319355
-6,24,-0.268989
-6,25,-0.223076
-6,26,-0.180779
-6,27,-0.141362
-6,28,-0.104162
-6,29,-0.0685741
-6,30,-0.0340329
-6,31,0
-5,-31,0
-5,-30,-0.0289255
-5,-29,-0.0583312
-5,-28,-0.0886909
-5,-27,-0.120502
-5,-26,-0.1543
-5,-25,-0.190671
-5,-24,-0.230274
-5,-23,-0.273858
-5,-22,-0.32229
-5,-21,-0.376589
-5,-20,-0.437965
-5,-19,-0.507875
-5,-18,-0.588091
-5,-17,-0.680792
-5,-16,-0.788681
-5,-15,-0.91515
-5,-14,-1.0645
-5,-13,-1.24221
-5,-12,-1.45537
-5,-11,-1.71315
-5,-10,-2.0274
-5,-9,-2.41305
-5,-8,-2.88775
-5,-7,-3.46944
-5,-6,-4.17019
-5,-5,-4.98515
-5,-4,-5.87866
-5,-3,-6.77377
-5,-2,-7.55558
-5,-1,-8.09493
-5,0,-8.2881
-5,1,-8.09525
-5,2,-7.55622
-5,3,-6.77471
-5,4,-5.87991
-5,5,-4.9867
-5,6,-4.17202
-5,7,-3.47154
-5,8,-2.8901
-5,9,-2.41563
-5,10,-2.03019
-5,11,-1.71613
-5,12,-1.45851
-5,13,-1.24549
-5,14,-1.06789
-5,15,-0.918623
-5,16,-0.792202
-5,17,-0.684329
-5,18,-0.591611
-5,19,-0.511342
-5,20,-0.441344
-5,21,-0.379844
-5,22,-0.325385
-5,23,-0.276756
-5,24,-0.232938
-5,25,-0.193063
-5,26,-0.156383
-5,27,-0.12224
-5,28,-0.0900467
-5,29,-0.0592696
-5,30,-0.0294116
-5,31,0
-4,-31,0
-4,-30,-0.0239805
-4,-29,-0.04836
-4,-28,-0.0735337
-4,-27,-0.0999174
-4,-26,-0.127959
-4,-25,-0.158154
-4,-24,-0.191057
-4,-23,-0.227306
-4,-22,-0.267641
-4,-21,-0.312938
-4,-20,-0.364247
-4,-19,-0.422837
-4,-18,-0.49027
-4,-17,-0.568481
-4,-16,-0.659898
-4,-15,-0.767602
-4,-14,-0.895547
-4,-13,-1.04886
-4,-12,-1.23426
-4,-11,-1.4606
-4,-10,-1.73956
-4,-9,-2.08612
-4,-8,-2.51844
-4,-7,-3.05555
-4,-6,-3.71131
-4,-5,-4.48331
-4,-4,-5.3385
-4,-3,-6.2023
-4,-2,-6.96131
-4,-1,-7.48697
-4,0,-7.67559
-4,1,-7.48721
-4,2,-6.9618
-4,3,-6.20302
-4,4,-5.33946
-4,5,-4.4845
-4,6,-3.71271
-4,7,-3.05716
-4,8,-2.52024
-4,9,-2.0881
-4,10,-1.7417
-4,11,-1.46289
-4,12,-1.23667
-4,13,-1.05138
-4,14,-0.898154
-4,15,-0.770271
-4,16,-0.662605
-4,17,-0.571201
-4,18,-0.492977
-4,19,-0.425505
-4,20,-0.366848
-4,21,-0.315445
-4,22,-0.270025
-4,23,-0.229538
-4,24,-0.193109
-4,25,-0.159997
-4,26,-0.129565
-4,27,-0.101256
-4,28,-0.0745787
-4,29,-0.0490833
-4,30,-0.0243552
-4,31,0
-3,-31,0
-3,-30,-0.0186742
-3,-29,-0.0376558
-3,-28,-0.0572506
-3,-27,-0.0777811
-3,-26,-0.0995956
-3,-25,-0.12308
-3,-24,-0.148668
-3,-23,-0.17686
-3,-22,-0.208242
-3,-21,-0.243509
-3,-20,-0.283496
-3,-19,-0.329224
-3,-18,-0.381955
-3,-17,-0.443263
-3,-16,-0.515142
-3,-15,-0.600143
-3,-14,-0.701569
-3,-13,-0.823756
-3,-12,-0.972448
-3,-11,-1.15532
-3,-10,-1.38259
-3,-9,-1.66761
-3,-8,-2.02675
-3,-7,-2.47749
-3,-6,-3.03314
-3,-5,-3.69292
-3,-4,-4.42902
-3,-3,-5.17667
-3,-2,-5.83628
-3,-1,-6.29426
-3,0,-6.45879
-3,1,-6.29443
-3,2,-5.83661
-3,3,-5.17717
-3,4,-4.42968
-3,5,-3.69373
-3,6,-3.0341
-3,7,-2.47859
-3,8,-2.02798
-3,9,-1.66897
-3,10,-1.38406
-3,11,-1.15689
-3,12,-0.974108
-3,13,-0.825491
-3,14,-0.703363
-3,15,-0.60198
-3,16,-0.517007
-3,17,-0.445138
-3,18,-0.383822
-3,19,-0.331065
-3,20,-0.285291
-3,21,-0.245239
-3,22,-0.209889
-3,23,-0.178403
-3,24,-0.150086
-3,25,-0.124354
-3,26,-0.100706
-3,27,-0.0787078
-3,28,-0.0579739
-3,29,-0.0381564
-3,30,-0.0189335
-3,31,0
-2,-31,0
-2,-30,-0.0130852
-2,-29,-0.026378
-2,-28,-0.0400863
-2,-27,-0.0544295
-2,-26,-0.0696453
-2,-25,-0.0859971
-2,-24,-0.103783
-2,-23,-0.123347
-2,-22,-0.145094
-2,-21,-0.169505
-2,-20,-0.197162
-2,-19,-0.228779
-2,-18,-0.265242
-2,-17,-0.307665
-2,-16,-0.357463
-2,-15,-0.416462
-2,-14,-0.487042
-2,-13,-0.572347
-2,-12,-0.676578
-2,-11,-0.805393
-2,-10,-0.966399
-2,-9,-1.16959
-2,-8,-1.42735
-2,-7,-1.75302
-2,-6,-2.15702
-2,-5,-2.63935
-2,-4,-3.17987
-2,-3,-3.73074
-2,-2,-4.21792
-2,-1,-4.55671
-2,0,-4.6785
-2,1,-4.5568
-2,2,-4.2181
-2,3,-3.73101
-2,4,-3.18022
-2,5,-2.63978
-2,6,-2.15753
-2,7,-1.75361
-2,8,-1.428
-2,9,-1.17032
-2,10,-0.967183
-2,11,-0.806233
-2,12,-0.677466
-2,13,-0.573276
-2,14,-0.488004
-2,15,-0.417449
-2,16,-0.358466
-2,17,-0.308675
-2,18,-0.266249
-2,19,-0.229773
-2,20,-0.198133
-2,21,-0.170442
-2,22,-0.145987
-2,23,-0.124185
-2,24,-0.104554
-2,25,-0.0866905
-2,26,-0.07025
-2,27,-0.0549344
-2,28,-0.0404805
-2,29,-0.026651
-2,30,-0.0132266
-2,31,0
-1,-31,0
-1,-30,-0.00730038
-1,-29,-0.0147028
-1,-28,-0.0223112
-1,-27,-0.0302355
-1,-26,-0.0385949
-1,-25,-0.0475218
-1,-24,-0.0571669
-1,-23,-0.0677042
-1,-22,-0.0793387
-1,-21,-0.0923159
-1,-20,-0.106933
-1,-19,-0.123557
-1,-18,-0.142644
-1,-17,-0.164768
-1,-16,-0.190664
-1,-15,-0.221284
-1,-14,-0.257873
-1,-13,-0.302082
-1,-12,-0.356132
-1,-11,-0.423023
-1,-10,-0.50681
-1,-9,-0.612846
-1,-8,-0.747782
-1,-7,-0.918839
-1,-6,-1.1317
-1,-5,-1.38652
-1,-4,-1.67273
-1,-3,-1.96491
-1,-2,-2.22362
-1,-1,-2.40366
-1,0,-2.46839
-1,1,-2.40367
-1,2,-2.22364
-1,3,-1.96494
-1,4,-1.67276
-1,5,-1.38657
-1,6,-1.13175
-1,7,-0.918902
-1,8,-0.747853
-1,9,-0.612927
-1,10,-0.5069
-1,11,-0.423121
-1,12,-0.356237
-1,13,-0.302195
-1,14,-0.257993
-1,15,-0.22141
-1,16,-0.190795
-1,17,-0.164902
-1,18,-0.142781
-1,19,-0.123695
-1,20,-0.107071
-1,21,-0.0924508
-1,22,-0.0794692
-1,23,-0.0678283
-1,24,-0.0572826
-1,25,-0.047627
-1,26,-0.0386874
-1,27,-0.0303133
-1,28,-0.0223723
-1,29,-0.0147452
-1,30,-0.00732241
-1,31,0
0,-31,0
0,-30,-0.0014121
0,-29,-0.00281774
0,-28,-0.00421386
0,-27,-0.0055974
0,-26,-0.00696528
0,-25,-0.00831443
0,-24,-0.00964176
0,-23,-0.0109442
0,-22,-0.0122185
0,-21,-0.0134618
0,-20,-0.0146708
0,-19,-0.0158425
0,-18,-0.0169738
0,-17,-0.0180617
0,-16,-0.0191033
0,-15,-0.0200956
0,-14,-0.0210358
0,-13,-0.0219212
0,-12,-0.0227492
0,-11,-0.0235174
0,-10,-0.0242234
0,-9,-0.0248651
0,-8,-0.0254405
0,-7,-0.0259478
0,-6,-0.0263856
0,-5,-0.0267525
0,-4,-0.0270475
0,-3,-0.0272696
0,-2,-0.0274183
0,-1,-0.0274933
0,0,-0.0274946
0,1,-0.0274223
0,2,-0.027277
0,3,-0.0270592
0,4,-0.02677
0,5,-0.0264105
0,6,-0.0259823
0,7,-0.0254868
0,8,-0.024926
0,9,-0.0243018
0,10,-0.0236165
0,11,-0.0228725
0,12,-0.0220721
0,13,-0.021218
0,14,-0.0203129
0,15,-0.0193596
0,16,-0.018361
0,17,-0.01732
0,18,-0.0162397
0,19,-0.015123
0,20,-0.0139729
0,21,-0.0127926
0,22,-0.0115851
0,23,-0.0103535
0,24,-0.00910091
0,25,-0.00783032
0,26,-0.00654482
0,27,-0.00524746
0,28,-0.00394127
0,29,-0.00262929
0,30,-0.00131453
0,31,0
1,-31,0
1,-30,0.00448431
1,-29,0.00908354
1,-28,0.0139077
1,-27,0.0190728
1,-26,0.0247042
1,-25,0.0309406
1,-24,0.0379385
1,-23,0.0458784
1,-22,0.0549714
1,-21,0.0654691
1,-20,0.0776754
1,-19,0.0919624
1,-18,0.108792
1,-17,0.128747
1,-16,0.152566
1,-15,0.181207
1,-14,0.21592
1,-13,0.258364
1,-12,0.310761
1,-11,0.376121
1,-10,0.4585
1,-9,0.563256
1,-8,0.697044
1,-7,0.867089
1,-6,1.07907
1,-5,1.33317
1,-4,1.61878
1,-3,1.91052
1,-2,2.16894
1,-1,2.34882
1,0,2.41355
1,1,2.34897
1,2,2.16923
1,3,1.91097
1,4,1.61937
1,5,1.33389
1,6,1.07993
1,7,0.868069
1,8,0.698139
1,9,0.564458
1,10,0.459797
1,11,0.377502
1,12,0.312215
1,13,0.259876
1,14,0.217478
1,15,0.182797
1,16,0.154174
1,17,0.130357
1,18,0.11039
1,19,0.0935321
1,20,0.0792012
1,21,0.0669353
1,22,0.0563621
1,23,0.0471775
1,24,0.0391302
1,25,0.0320088
1,26,0.0256332
1,27,0.0198468
1,28,0.0145111
1,29,0.00950087
1,30,0.00470044
1,31,0
2,-31,0
2,-30,0.0102934
2,-29,0.0208072
2,-28,0.0317551
2,-27,0.0433628
2,-26,0.055874
2,-25,0.0695581
2,-24,0.0847195
2,-23,0.101708
2,-22,0.120935
2,-21,0.142887
2,-20,0.168153
2,-19,0.197453
2,-18,0.231679
2,-17,0.27195
2,-16,0.319689
2,-15,0.376725
2,-14,0.445445
2,-13,0.528999
2,-12,0.631592
2,-11,0.758887
2,-10,0.918496
2,-9,1.12042
2,-8,1.37703
2,-7,1.70171
2,-6,2.10484
2,-5,2.58644
2,-4,3.12638
2,-3,3.67681
2,-2,4.1637
2,-1,4.50234
2,0,4.62412
2,1,4.50256
2,2,4.16415
2,3,3.67749
2,4,3.12727
2,5,2.58754
2,6,2.10614
2,7,1.7032
2,8,1.3787
2,9,1.12225
2,10,0.92047
2,11,0.76099
2,12,0.633806
2,13,0.531305
2,14,0.447823
2,15,0.379153
2,16,0.322146
2,17,0.274413
2,18,0.234124
2,19,0.199857
2,20,0.170491
2,21,0.145135
2,22,0.123069
2,23,0.103703
2,24,0.0865496
2,25,0.0711994
2,26,0.0573018
2,27,0.0445528
2,28,0.032683
2,29,0.0214491
2,30,0.0106259
2,31,0
3,-31,0
3,-30,0.0159225
3,-29,0.0321649
3,-28,0.049039
3,-27,0.066873
3,-26,0.0860215
3,-25,0.106876
3,-24,0.129876
3,-23,0.15553
3,-22,0.184428
3,-21,0.21727
3,-20,0.2549
3,-19,0.298344
3,-18,0.348868
3,-17,0.408055
3,-16,0.477902
3,-15,0.560967
3,-14,0.66056
3,-13,0.78102
3,-12,0.928095
3,-11,1.10947
3,-10,1.33536
3,-9,1.61913
3,-8,1.97714
3,-7,2.42689
3,-6,2.98169
3,-5,3.64075
3,-4,4.37628
3,-3,5.12349
3,-2,5.78281
3,-1,6.24064
3,0,6.40517
3,1,6.24095
3,2,5.78341
3,3,5.12439
3,4,4.37747
3,5,3.64222
3,6,2.98342
3,7,2.42888
3,8,1.97936
3,9,1.62157
3,10,1.33799
3,11,1.11227
3,12,0.931048
3,13,0.784096
3,14,0.663733
3,15,0.564209
3,16,0.481183
3,17,0.411344
3,18,0.352135
3,19,0.301557
3,20,0.258026
3,21,0.220277
3,22,0.187282
3,23,0.158199
3,24,0.132326
3,25,0.109073
3,26,0.0879335
3,27,0.0684667
3,28,0.0502818
3,29,0.0330248
3,30,0.0163679
3,31,0
4,-31,0
4,-30,0.0212844
4,-29,0.0429798
4,-28,0.0654873
4,-27,0.0892286
4,-26,0.114658
4,-25,0.142275
4,-24,0.172643
4,-23,0.206403
4,-22,0.244302
4,-21,0.287224
4,-20,0.336221
4,-19,0.392572
4,-18,0.457842
4,-17,0.533972
4,-16,0.623397
4,-15,0.729204
4,-14,0.855351
4,-13,1.00697
4,-12,1.19078
4,-11,1.41566
4,-10,1.69326
4,-9,2.03859
4,-8,2.46981
4,-7,3.00595
4,-6,3.66087
4,-5,4.43217
4,-4,5.28679
4,-3,6.15016
4,-2,6.90889
4,-1,7.4344
4,0,7.62301
4,1,7.43477
4,2,6.90963
4,3,6.15127
4,4,5.28826
4,5,4.43398
4,6,3.66302
4,7,3.0084
4,8,2.47256
4,9,2.04161
4,10,1.69652
4,11,1.41913
4,12,1.19444
4,13,1.01078
4,14,0.859286
4,15,0.733225
4,16,0.627468
4,17,0.538055
4,18,0.461897
4,19,0.396561
4,20,0.340103
4,21,0.290958
4,22,0.247848
4,23,0.209719
4,24,0.175687
4,25,0.145006
4,26,0.117034
4,27,0.0912095
4,28,0.0670322
4,29,0.0440487
4,30,0.021838
4,31,0
5,-31,0
5,-30,0.0262995
5,-29,0.0530908
5,-28,0.0808533
5,-27,0.11009
5,-26,0.141342
5,-25,0.175203
5,-24,0.212335
5,-23,0.253494
5,-22,0.299553
5,-21,0.351536
5,-20,0.41066
5,-19,0.478387
5,-18,0.556495
5,-17,0.647168
5,-16,0.753115
5,-15,0.877734
5,-14,1.02533
5,-13,1.20139
5,-12,1.413
5,-11,1.66935
5,-10,1.98228
5,-9,2.36673
5,-8,2.84036
5,-7,3.4211
5,-6,4.12102
5,-5,4.9353
5,-4,5.82825
5,-3,6.72295
5,-2,7.50448
5,-1,8.04368
5,0,8.23685
5,1,8.04412
5,2,7.50536
5,3,6.72426
5,4,5.82999
5,5,4.93745
5,6,4.12356
5,7,3.42401
5,8,2.84361
5,9,2.3703
5,10,1.98613
5,11,1.67346
5,12,1.41733
5,13,1.2059
5,14,1.02998
5,15,0.882494
5,16,0.757934
5,17,0.652001
5,18,0.561298
5,19,0.483112
5,20,0.415259
5,21,0.355961
5,22,0.303754
5,23,0.257423
5,24,0.215942
5,25,0.178439
5,26,0.144159
5,27,0.112438
5,28,0.0826846
5,29,0.0543579
5,30,0.0269558
5,31,0
6,-31,0
6,-30,0.0308984
6,-29,0.0623571
6,-28,0.0949218
6,-27,0.129164
6,-26,0.165695
6,-25,0.205183
6,-24,0.248372
6,-23,0.296103
6,-22,0.349342
6,-21,0.409215
6,-20,0.477045
6,-19,0.554412
6,-18,0.643213
6,-17,0.745756
6,-16,0.864864
6,-15,1.00403
6,-14,1.1676
6,-13,1.36102
6,-12,1.59119
6,-11,1.86682
6,-10,2.19885
6,-9,2.60069
6,-8,3.08761
6,-7,3.67436
6,-6,4.36942
6,-5,5.16514
6,-4,6.02567
6,-3,6.8782
6,-2,7.6167
6,-1,8.12341
6,0,8.30448
6,1,8.12391
6,2,7.61771
6,3,6.87971
6,4,6.02765
6,5,5.1676
6,6,4.37232
6,7,3.67769
6,8,3.09133
6,9,2.60477
6,10,2.20326
6,11,1.87152
6,12,1.59615
6,13,1.36619
6,14,1.17293
6,15,1.00948
6,16,0.870382
6,17,0.751292
6,18,0.648714
6,19,0.559824
6,20,0.482313
6,21,0.414284
6,22,0.354156
6,23,0.300605
6,24,0.252506
6,25,0.208892
6,26,0.168923
6,27,0.131855
6,28,0.0970207
6,29,0.0638094
6,30,0.0316506
6,31,0
7,-31,0
7,-30,0.0350226
7,-29,0.0706611
7,-28,0.107514
7,-27,0.146205
7,-26,0.187402
7,-25,0.231829
7,-24,0.280287
7,-23,0.333676
7,-22,0.393022
7,-21,0.459508
7,-20,0.534515
7,-19,0.619669
7,-18,0.716903
7,-17,0.828532
7,-16,0.95735
7,-15,1.10675
7,-14,1.28087
7,-13,1.4848
7,-12,1.72477
7,-11,2.00844
7,-10,2.34511
7,-9,2.74565
7,-8,3.22184
7,-7,3.78404
7,-6,4.43631
7,-5,5.16843
7,-4,5.94635
7,-3,6.70595
7,-2,7.35676
7,-1,7.80007
7,0,7.95795
7,1,7.80064
7,2,7.35789
7,3,6.70763
7,4,5.94857
7,5,5.17117
7,6,4.43955
7,7,3.78775
7,8,3.22599
7,9,2.75021
7,10,2.35003
7,11,2.0137
7,12,1.7303
7,13,1.49057
7,14,1.28683
7,15,1.11284
7,16,0.963513
7,17,0.834714
7,18,0.723046
7,19,0.625713
7,20,0.540399
7,21,0.46517
7,22,0.398399
7,23,0.338705
7,24,0.284905
7,25,0.235973
7,26,0.191009
7,27,0.149212
7,28,0.109859
7,29,0.0722838
7,30,0.0358631
7,31,0
8,-31,0
8,-30,0.038626
8,-29,0.07791
8,-28,0.118489
8,-27,0.161026
8,-26,0.206226
8,-25,0.254851
8,-24,0.307736
8,-23,0.365815
8,-22,0.43014
8,-21,0.501914
8,-20,0.582525
8,-19,0.673584
8,-18,0.776984
8,-17,0.894953
8,-16,1.03013
8,-15,1.18567
8,-14,1.36531
8,-13,1.57351
8,-12,1.8156
8,-11,2.09784
8,-10,2.42748
8,-9,2.81248
8,-8,3.26078
8,-7,3.77818
8,-6,4.36454
8,-5,5.00777
8,-4,5.67714
8,-3,6.31935
8,-2,6.86218
8,-1,7.2286
8,0,7.35855
8,1,7.22922
8,2,6.86341
8,3,6.32119
8,4,5.67957
8,5,5.01077
8,6,4.36808
8,7,3.78224
8,8,3.26532
8,9,2.81747
8,10,2.43286
8,11,2.10359
8,12,1.82166
8,13,1.57983
8,14,1.37182
8,15,1.19233
8,16,1.03688
8,17,0.901719
8,18,0.783707
8,19,0.6802
8,20,0.588966
8,21,0.508113
8,22,0.436027
8,23,0.371321
8,24,0.312792
8,25,0.259388
8,26,0.210175
8,27,0.164318
8,28,0.121057
8,29,0.0796867
8,30,0.0395463
8,31,0
9,-31,0
9,-30,0.0416754
9,-29,0.084037
9,-28,0.127747
9,-27,0.173493
9,-26,0.222001
9,-25,0.274052
9,-24,0.330497
9,-23,0.392276
9,-22,0.460439
9,-21,0.536173
9,-20,0.620831
9,-19,0.71596
9,-18,0.823349
9,-17,0.945067
9,-16,1.08352
9,-15,1.24149
9,-14,1.42221
9,-13,1.62942
9,-12,1.86736
9,-11,2.14082
9,-10,2.45494
9,-9,2.81491
9,-8,3.22511
9,-7,3.68743
9,-6,4.19842
9,-5,4.74517
9,-4,5.30109
9,-3,5.82389
9,-2,6.25891
9,-1,6.54944
9,0,6.65197
