i,j,value
8,-31,0
8,-30,0.00140232
8,-29,0.00306163
8,-28,0.00519596
8,-27,0.00807027
8,-26,0.0120168
8,-25,0.0174583
8,-24,0.0249343
8,-23,0.0351314
8,-22,0.0489178
8,-21,0.0673832
8,-20,0.0918843
8,-19,0.124096
8,-18,0.166073
8,-17,0.220315
8,-16,0.289844
8,-15,0.378296
8,-14,0.490018
8,-13,0.630177
8,-12,0.804871
8,-11,1.02122
8,-10,1.28737
8,-9,1.61223
8,-8,2.00464
8,-7,2.47132
8,-6,3.01293
8,-5,3.61816
8,-4,4.2569
8,-3,4.87638
8,-2,5.40473
8,-1,5.76514
8,0,5.89757
8,1,5.77912
8,2,5.43231
8,3,4.91678
8,4,4.30901
8,5,3.68058
8,6,3.08404
8,7,2.54933
8,8,2.08768
8,9,1.69842
8,10,1.37489
8,11,1.10836
8,12,0.890098
8,13,0.712163
8,14,0.56767
8,15,0.450765
8,16,0.356528
8,17,0.280846
8,18,0.220298
8,19,0.172049
8,20,0.133754
8,21,0.103481
8,22,0.0796426
8,23,0.0609345
8,24,0.0462894
8,25,0.0348321
8,26,0.0258439
8,27,0.0187302
8,28,0.0129928
8,29,0.00820536
8,30,0.0039906
8,31,0
9,-31,0
9,-30,0.00150156
9,-29,0.0032721
9,-28,0.00553735
9,-27,0.00857017
9,-26,0.0127107
9,-25,0.0183887
9,-24,0.0261493
9,-23,0.0366808
9,-22,0.0508475
9,-21,0.0697249
9,-20,0.09464
9,-19,0.127214
9,-18,0.169413
9,-17,0.223593
9,-16,0.292561
9,-15,0.379626
9,-14,0.488648
9,-13,0.624089
9,-12,0.791023
9,-11,0.995111
9,-10,1.24245
9,-9,1.53918
9,-8,1.89064
9,-7,2.29966
9,-6,2.76364
9,-5,3.27046
9,-4,3.79419
9,-3,4.29307
9,-2,4.71282
9,-1,4.99693
9,0,5.10196
9,1,5.01139
9,2,4.74132
9,3,4.33484
9,4,3.84808
9,5,3.33504
9,6,2.83724
9,7,2.38045
9,8,1.9767
9,9,1.62857
9,10,1.33329
9,11,1.08565
9,12,0.879669
9,13,0.709462
9,14,0.569609
9,15,0.455286
9,16,0.362284
9,17,0.286983
9,18,0.226294
9,19,0.177607
9,20,0.138724
9,21,0.107809
9,22,0.0833306
9,23,0.0640195
9,24,0.0488247
9,25,0.0368768
9,26,0.0274552
9,27,0.0199591
9,28,0.013881
9,29,0.00878353
9,30,0.00427705
9,31,0
10,-31,0
10,-30,0.00155864
10,-29,0.00339118
10,-28,0.005725
10,-27,0.00883364
10,-26,0.0130561
10,-25,0.0188183
10,-24,0.0266563
10,-23,0.0372427
10,-22,0.0514154
10,-21,0.0702084
10,-20,0.0948851
10,-19,0.126974
10,-18,0.168301
10,-17,0.221029
10,-16,0.287684
10,-15,0.371182
10,-14,0.47484
10,-13,0.602365
10,-12,0.757798
10,-11,0.945403
10,-10,1.16942
10,-9,1.43365
10,-8,1.7406
10,-7,2.09023
10,-6,2.47786
10,-5,2.89158
10,-4,3.30986
10,-3,3.70081
10,-2,4.02503
10,-1,4.24277
10,0,4.32402
10,1,4.25742
10,2,4.05392
10,3,3.74316
10,4,3.36452
10,5,2.9571
10,6,2.55256
10,7,2.17227
10,8,1.82804
10,9,1.52453
10,10,1.26186
10,11,1.0376
10,12,0.848149
10,13,0.689466
10,14,0.55753
10,15,0.448548
10,16,0.359069
10,17,0.286018
10,18,0.226703
10,19,0.178794
10,20,0.140293
10,21,0.109503
10,22,0.0849912
10,23,0.0655531
10,24,0.0501815
10,25,0.0380345
10,26,0.0284085
10,27,0.0207112
10,28,0.0144387
10,29,0.00915317
10,30,0.00446225
10,31,0
11,-31,0
11,-30,0.00157608
11,-29,0.00342459
11,-28,0.00576915
11,-27,0.00887767
11,-26,0.0130803
11,-25,0.0187894
11,-24,0.0265204
11,-23,0.0369156
11,-22,0.0507689
11,-21,0.0690514
11,-20,0.0929387
11,-19,0.123836
11,-18,0.163402
11,-17,0.213569
11,-16,0.276555
11,-15,0.354858
11,-14,0.451244
11,-13,0.56869
11,-12,0.710287
11,-11,0.879081
11,-10,1.07779
11,-9,1.30839
11,-8,1.5714
11,-7,1.86495
11,-6,2.18339
11,-5,2.51581
11,-4,2.84482
11,-3,3.14667
11,-2,3.39347
11,-1,3.55805
11,0,3.6203
11,1,3.57264
11,2,3.42225
11,3,3.18887
11,4,2.8993
11,5,2.58113
11,6,2.2579
11,7,1.94681
11,8,1.6587
11,9,1.39918
11,10,1.17019
11,11,0.971313
11,12,0.800744
11,13,0.65597
11,14,0.534184
11,15,0.43254
11,16,0.348311
11,17,0.278976
11,18,0.222254
11,19,0.176127
11,20,0.138825
11,21,0.10882
11,22,0.0848033
11,23,0.0656592
11,24,0.0504445
11,25,0.038363
11,26,0.0287423
11,27,0.0210119
11,28,0.0146819
11,29,0.00932369
11,30,0.00455054
11,31,0
12,-31,0
12,-30,0.00155788
12,-29,0.00338113
12,-28,0.00568512
12,-27,0.00872682
12,-26,0.0128213
12,-25,0.0183595
12,-24,0.0258272
12,-23,0.0358254
12,-22,0.0490908
12,-21,0.0665174
12,-20,0.089176
12,-19,0.118332
12,-18,0.155461
12,-17,0.202251
12,-16,0.260603
12,-15,0.332611
12,-14,0.420517
12,-13,0.526642
12,-12,0.653262
12,-11,0.802431
12,-10,0.97571
12,-9,1.17378
12,-8,1.39592
12,-7,1.6393
12,-6,1.89816
12,-5,2.16298
12,-4,2.42007
12,-3,2.65195
12,-2,2.83913
12,-1,2.96328
12,0,3.0111
12,1,2.97759
12,2,2.86737
12,3,2.69335
12,4,2.47353
12,5,2.22711
12,6,1.97133
12,7,1.71972
12,8,1.48172
12,9,1.26306
12,10,1.06662
12,11,0.893235
12,12,0.742383
12,13,0.612702
12,14,0.502368
12,15,0.409344
12,16,0.331556
12,17,0.266994
12,18,0.213784
12,19,0.170217
12,20,0.134765
12,21,0.106082
12,22,0.0829987
12,23,0.0645036
12,24,0.0497319
12,25,0.0379454
12,26,0.0285147
12,27,0.0209007
12,28,0.0146367
12,29,0.00931086
12,30,0.00454937
12,31,0
13,-31,0
13,-30,0.00150904
13,-29,0.00327179
13,-28,0.00549179
13,-27,0.0084109
13,-26,0.0123242
13,-25,0.0175957
13,-24,0.0246749
13,-23,0.0341136
13,-22,0.0465835
13,-21,0.062892
13,-20,0.083997
13,-19,0.111017
13,-18,0.145239
13,-17,0.18811
13,-16,0.241229
13,-15,0.306312
13,-14,0.385135
13,-13,0.479458
13,-12,0.590895
13,-11,0.720738
13,-10,0.869722
13,-9,1.03771
13,-8,1.22329
13,-7,1.4233
13,-6,1.6324
13,-5,1.84259
13,-4,2.04326
13,-3,2.22164
13,-2,2.36412
13,-1,2.45833
13,0,2.49544
13,1,2.47217
13,2,2.39143
13,3,2.26168
13,4,2.09498
13,5,1.90464
13,6,1.70321
13,7,1.50117
13,8,1.30639
13,9,1.12423
13,10,0.957873
13,11,0.808839
13,12,0.677421
13,13,0.563074
13,14,0.464724
13,15,0.380989
13,16,0.310345
13,17,0.25124
13,18,0.202169
13,19,0.161719
13,20,0.128599
13,21,0.101649
13,22,0.0798416
13,23,0.0622795
13,24,0.0481838
13,25,0.0368828
13,26,0.0277976
13,27,0.0204279
13,28,0.0143367
13,29,0.00913531
13,30,0.00446857
13,31,0
14,-31,0
14,-30,0.00143519
14,-29,0.00310888
14,-28,0.00521005
14,-27,0.00796255
14,-26,0.0116381
14,-25,0.0165698
14,-24,0.0231667
14,-23,0.0319273
14,-22,0.0434537
14,-21,0.0584631
14,-20,0.0777983
14,-19,0.102432
14,-18,0.133466
14,-17,0.172124
14,-16,0.219723
14,-15,0.277645
14,-14,0.34727
14,-13,0.429897
14,-12,0.526622
14,-11,0.638188
14,-10,0.764778
14,-9,0.905777
14,-8,1.05949
14,-7,1.22283
14,-6,1.39108
14,-5,1.55775
14,-4,1.71468
14,-3,1.85255
14,-2,1.96179
14,-1,2.03397
14,0,2.06317
14,1,2.04717
14,2,1.98785
14,3,1.89076
14,4,1.76405
14,5,1.61699
14,6,1.45871
14,7,1.29722
14,8,1.13892
14,9,0.988508
14,10,0.84911
14,11,0.722519
14,12,0.609496
14,13,0.510037
14,14,0.423607
14,15,0.349328
14,16,0.286124
14,17,0.23283
14,18,0.188265
14,19,0.151286
14,20,0.120822
14,21,0.0958917
14,22,0.0756103
14,23,0.0591937
14,24,0.0459529
14,25,0.0352866
14,26,0.0266714
14,27,0.0196502
14,28,0.0138204
14,29,0.00882093
14,30,0.00431959
14,31,0
15,-31,0
15,-30,0.0013422
15,-29,0.0029051
15,-28,0.00486142
15,-27,0.00741502
15,-26,0.0108122
15,-25,0.0153533
15,-24,0.0214047
15,-23,0.0294099
15,-22,0.0399004
15,-21,0.053504
15,-20,0.0709509
15,-19,0.0930743
15,-18,0.120805
15,-17,0.155159
15,-16,0.197209
15,-15,0.248047
15,-14,0.308726
15,-13,0.380181
15,-12,0.463124
15,-11,0.557913
15,-10,0.664394
15,-9,0.781718
15,-8,0.908149
15,-7,1.04089
15,-6,1.17594
15,-5,1.30812
15,-4,1.4312
15,-3,1.53835
15,-2,1.62279
15,-1,1.67867
15,0,1.70196
15,1,1.69111
15,2,1.64735
15,3,1.57437
15,4,1.47774
15,5,1.36398
15,6,1.23973
15,7,1.11107
15,8,0.983117
15,9,0.859833
15,10,0.744058
15,11,0.637618
15,12,0.541497
15,13,0.456017
15,14,0.381012
15,15,0.315977
15,16,0.260184
15,17,0.212782
15,18,0.172868
15,19,0.139535
15,20,0.111909
15,21,0.0891741
15,22,0.0705804
15,23,0.0554539
15,24,0.0431945
15,25,0.0332721
15,26,0.0252201
15,27,0.0186276
15,28,0.0131288
15,29,0.00839329
15,30,0.00411475
15,31,0
16,-31,0
16,-30,0.00123579
16,-29,0.00267287
16,-28,0.00446674
16,-27,0.00680037
16,-26,0.00989377
16,-25,0.0140139
16,-24,0.0194842
16,-23,0.0266938
16,-22,0.0361054
16,-21,0.0482611
16,-20,0.0637848
16,-19,0.0833808
16,-18,0.107825
16,-17,0.13795
16,-16,0.174617
16,-15,0.218678
16,-14,0.270923
16,-13,0.332008
16,-12,0.402368
16,-11,0.482109
16,-10,0.570889
16,-9,0.667786
16,-8,0.771169
16,-7,0.878605
16,-6,0.986805
16,-5,1.09167
16,-4,1.18847
16,-3,1.27217
16,-2,1.33791
16,-1,1.38158
16,0,1.40037
16,1,1.39317
16,2,1.36079
16,3,1.30572
16,4,1.23182
16,5,1.14372
16,6,1.04626
16,7,0.94404
16,8,0.841086
16,9,0.740665
16,10,0.645247
16,11,0.556543
16,12,0.475597
16,13,0.402909
16,14,0.338549
16,15,0.282273
16,16,0.233618
16,17,0.191981
16,18,0.156685
16,19,0.127023
16,20,0.102296
16,21,0.0818339
16,22,0.065012
16,23,0.0512589
16,24,0.0400591
16,25,0.0309517
16,26,0.0235269
16,27,0.01742
16,28,0.0123032
16,29,0.00787829
16,30,0.00386657
16,31,0
17,-31,0
17,-30,0.0011213
17,-29,0.00242371
17,-28,0.00404527
17,-27,0.00614794
17,-26,0.00892563
17,-25,0.0126124
17,-24,0.0174901
17,-23,0.0238958
17,-22,0.032227
17,-21,0.0429458
17,-20,0.0565792
17,-19,0.0737148
17,-18,0.094992
17,-17,0.121085
17,-16,0.152677
17,-15,0.190426
17,-14,0.234914
17,-13,0.28659
17,-12,0.345696
17,-11,0.412185
17,-10,0.485627
17,-9,0.565122
17,-8,0.64922
17,-7,0.735864
17,-6,0.822394
17,-5,0.905602
17,-4,0.981896
17,-3,1.04755
17,-2,1.09904
17,-1,1.13342
17,0,1.14871
17,1,1.1441
17,2,1.1201
17,3,1.07845
17,4,1.02183
17,5,0.953551
17,6,0.877178
17,7,0.796177
17,8,0.713685
17,9,0.632345
17,10,0.554242
17,11,0.480901
17,12,0.413336
17,13,0.352117
17,14,0.297453
17,15,0.249277
17,16,0.207316
17,17,0.17116
17,18,0.140311
17,19,0.11423
17,20,0.0923638
17,21,0.0741719
17,22,0.05914
17,23,0.0467902
17,24,0.0366855
17,25,0.0284307
17,26,0.0216702
17,27,0.0160842
17,28,0.0113832
17,29,0.00730087
17,30,0.00358717
17,31,0
18,-31,0
18,-30,0.00100347
18,-29,0.0021678
18,-28,0.00361394
18,-27,0.00548338
18,-26,0.00794487
18,-25,0.011201
18,-24,0.0154945
18,-23,0.0211136
18,-22,0.0283959
18,-21,0.0377309
18,-20,0.0495581
18,-19,0.0643631
18,-18,0.0826668
18,-17,0.10501
18,-16,0.131929
18,-15,0.163925
18,-14,0.201423
18,-13,0.24472
18,-12,0.29393
18,-11,0.34892
18,-10,0.409239
18,-9,0.474063
18,-8,0.542142
18,-7,0.61178
18,-6,0.680847
18,-5,0.746851
18,-4,0.807063
18,-3,0.85871
18,-2,0.899212
18,-1,0.926439
18,0,0.938951
18,1,0.93616
18,2,0.918395
18,3,0.886853
18,4,0.843439
18,5,0.79054
18,6,0.730776
18,7,0.666762
18,8,0.600928
18,9,0.535385
18,10,0.471856
18,11,0.411658
18,12,0.355716
18,13,0.304608
18,14,0.258613
18,15,0.217777
18,16,0.181961
18,17,0.150897
18,18,0.124229
18,19,0.101551
18,20,0.0824327
18,21,0.0664441
18,22,0.0531669
18,23,0.0422066
18,24,0.0331971
18,25,0.0258034
18,26,0.0197208
18,27,0.0146723
18,28,0.0104049
18,29,0.00668409
18,30,0.00328776
18,31,0
19,-31,0
19,-30,0.00088629
19,-29,0.00191371
19,-28,0.00318692
19,-27,0.004828
19,-26,0.00698202
19,-25,0.00982232
19,-24,0.0135554
19,-23,0.018425
19,-22,0.0247147
19,-21,0.032749
19,-20,0.0428912
19,-19,0.0555378
19,-18,0.0711096
19,-17,0.0900361
19,-16,0.112735
19,-15,0.139584
19,-14,0.170889
19,-13,0.206842
19,-12,0.247473
19,-11,0.292609
19,-10,0.341818
19,-9,0.394376
19,-8,0.449232
19,-7,0.505008
19,-6,0.560017
19,-5,0.612329
19,-4,0.659871
19,-3,0.700571
19,-2,0.732522
19,-1,0.754168
19,0,0.764449
19,1,0.762925
19,2,0.749806
19,3,0.72593
19,4,0.692654
19,5,0.651709
19,6,0.60503
19,7,0.55459
19,8,0.502261
19,9,0.449711
19,10,0.398344
19,11,0.349268
19,12,0.303299
19,13,0.260981
19,14,0.22262
19,15,0.188325
19,16,0.158048
19,17,0.131625
19,18,0.108807
19,19,0.0892944
19,20,0.0727581
19,21,0.0588585
19,22,0.0472603
19,23,0.0376412
19,24,0.0296982
19,25,0.0231506
19,26,0.0177401
19,27,0.0132297
19,28,0.00940052
19,29,0.00604833
19,30,0.00297832
19,31,0
20,-31,0
20,-30,0.000772949
20,-29,0.00166827
20,-28,0.00277542
20,-27,0.00419853
20,-26,0.00606083
20,-25,0.00850895
20,-24,0.0117166
20,-23,0.0158878
20,-22,0.0212581
20,-21,0.0280953
20,-20,0.0366963
20,-19,0.0473826
20,-18,0.0604905
20,-17,0.0763585
20,-16,0.0953092
20,-15,0.117626
20,-14,0.143525
20,-13,0.173124
20,-12,0.206407
20,-11,0.243187
20,-10,0.283074
20,-9,0.325448
20,-8,0.369445
20,-7,0.413956
20,-6,0.457657
20,-5,0.499056
20,-4,0.53658
20,-3,0.568672
20,-2,0.593917
20,-1,0.611163
20,0,0.619627
20,1,0.618968
20,2,0.609323
20,3,0.591277
20,4,0.565806
20,5,0.534171
20,6,0.497802
20,7,0.458188
20,8,0.416764
20,9,0.374843
20,10,0.33355
20,11,0.293803
20,12,0.256301
20,13,0.221535
20,14,0.189808
20,15,0.16126
20,16,0.135901
20,17,0.113639
20,18,0.0943077
20,19,0.0776883
20,20,0.063532
20,21,0.0515751
20,22,0.041551
20,23,0.0331998
20,24,0.0262733
20,25,0.0205385
20,26,0.0157791
20,27,0.0117942
20,28,0.0083968
20,29,0.00541086
20,30,0.00266731
20,31,0
21,-31,0
21,-30,0.000665832
21,-29,0.00143656
21,-28,0.00238773
21,-27,0.00360714
21,-26,0.00519833
21,-25,0.00728394
21,-24,0.0100086
21,-23,0.0135411
21,-22,0.0180754
21,-21,0.02383
21,-20,0.0310457
21,-19,0.0399804
21,-18,0.0509012
21,-17,0.0640726
21,-16,0.0797418
21,-15,0.0981196
21,-14,0.119358
21,-13,0.143524
21,-12,0.170577
21,-11,0.200334
21,-10,0.232458
21,-9,0.266429
21,-8,0.301545
21,-7,0.336925
21,-6,0.371535
21,-5,0.404228
21,-4,0.433805
21,-3,0.459098
21,-2,0.479048
21,-1,0.492798
21,0,0.499762
21,1,0.499678
21,2,0.492628
21,3,0.479027
21,4,0.459575
21,5,0.435194
21,6,0.406946
21,7,0.375949
21,8,0.343305
21,9,0.310034
21,10,0.277034
21,11,0.245053
21,12,0.214677
21,13,0.186335
21,14,0.160308
21,15,0.136748
21,16,0.115699
21,17,0.097119
21,18,0.0808989
21,19,0.0668836
21,20,0.0548874
21,21,0.0447076
21,22,0.0361349
21,23,0.0289615
21,24,0.0229863
21,25,0.0180181
21,26,0.0138774
21,27,0.0103958
21,28,0.00741525
21,29,0.00478553
21,30,0.00236157
21,31,0
22,-31,0
22,-30,0.000566545
22,-29,0.00122196
22,-28,0.00202932
22,-27,0.0030618
22,-26,0.00440538
22,-25,0.00616157
22,-24,0.00844945
22,-23,0.0114073
22,-22,0.015193
22,-21,0.0199835
22,-20,0.025972
22,-19,0.0333639
22,-18,0.0423692
22,-17,0.0531934
22,-16,0.0660247
22,-15,0.0810188
22,-14,0.098281
22,-13,0.117847
22,-12,0.139662
22,-11,0.163563
22,-10,0.189261
22,-9,0.216331
22,-8,0.24421
22,-7,0.272205
22,-6,0.29951
22,-5,0.325247
22,-4,0.348506
22,-3,0.368405
22,-2,0.384152
22,-1,0.395104
22,0,0.400821
22,1,0.401098
22,2,0.395984
22,3,0.385771
22,4,0.370964
22,5,0.352239
22,6,0.330382
22,7,0.306234
22,8,0.280636
22,9,0.254378
22,10,0.228169
22,11,0.20261
22,12,0.178186
22,13,0.155262
22,14,0.134089
22,15,0.114815
22,16,0.0975035
22,17,0.0821426
22,18,0.0686658
22,19,0.0569651
22,20,0.0469038
22,21,0.0383278
22,22,0.0310746
22,23,0.0249797
22,24,0.0198818
22,25,0.0156257
22,26,0.0120638
22,27,0.00905661
22,28,0.00647181
22,29,0.00418275
22,30,0.00206626
22,31,0
23,-31,0
23,-30,0.00047598
23,-29,0.00102634
23,-28,0.00170313
23,-27,0.00256657
23,-26,0.00368729
23,-25,0.0051483
23,-24,0.00704659
23,-23,0.00949421
23,-22,0.0126185
23,-21,0.016561
23,-20,0.0214755
23,-19,0.027524
23,-18,0.0348705
23,-17,0.0436733
23,-16,0.0540747
23,-15,0.066189
23,-14,0.0800885
23,-13,0.0957882
23,-12,0.113232
23,-11,0.132276
23,-10,0.152682
23,-9,0.174107
23,-8,0.196104
23,-7,0.218131
23,-6,0.239568
23,-5,0.259742
23,-4,0.277963
23,-3,0.293567
23,-2,0.305959
23,-1,0.314657
23,0,0.319328
23,1,0.319813
23,2,0.316136
23,3,0.308505
23,4,0.297284
23,5,0.282967
23,6,0.266137
23,7,0.247425
23,8,0.227469
23,9,0.206878
23,10,0.186206
23,11,0.165933
23,12,0.146452
23,13,0.128067
23,14,0.110996
23,15,0.0953771
23,16,0.0812771
23,17,0.0687056
23,18,0.0576246
23,19,0.0479605
23,20,0.0396142
23,21,0.0324701
23,22,0.026403
23,23,0.0212844
23,24,0.0169861
23,25,0.0133834
23,26,0.0103565
23,27,0.00779088
23,28,0.00557707
23,29,0.00360951
23,30,0.00178486
23,31,0
24,-31,0
24,-30,0.000394397
24,-29,0.000850221
24,-28,0.00140984
24,-27,0.0021222
24,-26,0.00304456
24,-25,0.00424396
24,-24,0.00579843
24,-23,0.00779771
24,-22,0.0103432
24,-21,0.0135471
24,-20,0.0175305
24,-19,0.0224197
24,-18,0.0283418
24,-17,0.0354175
24,-16,0.043754
24,-15,0.0534344
24,-14,0.0645075
24,-13,0.0769766
24,-12,0.0907881
24,-11,0.105822
24,-10,0.121883
24,-9,0.138699
24,-8,0.15592
24,-7,0.173126
24,-6,0.189842
24,-5,0.205556
24,-4,0.219747
24,-3,0.231915
24,-2,0.241615
24,-1,0.248485
24,0,0.252273
24,1,0.252853
24,2,0.250239
24,3,0.244574
24,4,0.236121
24,5,0.225242
24,6,0.212366
24,7,0.197966
24,8,0.182523
24,9,0.166504
24,10,0.150336
24,11,0.134399
24,12,0.119007
24,13,0.104408
24,14,0.0907867
24,15,0.0782646
24,16,0.0669085
24,17,0.0567381
24,18,0.0477348
24,19,0.0398497
24,20,0.0330122
24,21,0.0271363
24,22,0.0221271
24,23,0.0178849
24,24,0.0143093
24,25,0.0113011
24,26,0.00876421
24,27,0.00660584
24,28,0.00473659
24,29,0.00306959
24,30,0.00151931
24,31,0
25,-31,0
25,-30,0.000321511
25,-29,0.000692937
25,-28,0.00114823
25,-27,0.00172656
25,-26,0.00247364
25,-25,0.0034428
25,-24,0.00469591
25,-23,0.00630378
25,-22,0.0083461
25,-21,0.0109106
25,-20,0.0140912
25,-19,0.0179854
25,-18,0.0226904
25,-17,0.0282976
25,-16,0.0348865
25,-15,0.0425172
25,-14,0.0512224
25,-13,0.0609987
25,-12,0.0717986
25,-11,0.0835235
25,-10,0.0960184
25,-9,0.10907
25,-8,0.122408
25,-7,0.13571
25,-6,0.148617
25,-5,0.160741
25,-4,0.171692
25,-3,0.181097
25,-2,0.188621
25,-1,0.193996
25,0,0.19703
25,1,0.197628
25,2,0.195793
25,3,0.191624
25,4,0.185312
25,5,0.177118
25,6,0.167359
25,7,0.156384
25,8,0.144554
25,9,0.132223
25,10,0.11972
25,11,0.107337
25,12,0.0953229
25,13,0.0838771
25,14,0.0731507
25,15,0.0632474
25,16,0.0542287
25,17,0.0461187
25,18,0.0389109
25,19,0.032574
25,20,0.0270585
25,21,0.0223014
25,22,0.0182314
25,23,0.0147725
25,24,0.011847
25,25,0.00937707
25,26,0.00728682
25,27,0.0055022
25,28,0.00395131
25,29,0.00256382
25,30,0.00127009
25,31,0
26,-31,0
26,-30,0.000256569
26,-29,0.000552838
26,-28,0.000915459
26,-27,0.00137515
26,-26,0.00196764
26,-25,0.00273455
26,-24,0.00372393
26,-23,0.00499062
26,-22,0.00659604
26,-21,0.00860746
26,-20,0.0110966
26,-19,0.0141374
26,-18,0.0178029
26,-17,0.0221611
26,-16,0.0272704
26,-15,0.0331737
26,-14,0.0398924
26,-13,0.0474201
26,-12,0.0557168
26,-11,0.0647041
26,-10,0.0742613
26,-9,0.0842248
26,-8,0.0943892
26,-7,0.104513
26,-6,0.114325
26,-5,0.123538
26,-4,0.131863
26,-3,0.139023
26,-2,0.144773
26,-1,0.148911
26,0,0.151297
26,1,0.151857
26,2,0.150588
26,3,0.147561
26,4,0.14291
26,5,0.136824
26,6,0.129532
26,7,0.121291
26,8,0.112368
26,9,0.103026
26,10,0.0935144
26,11,0.0840553
26,12,0.0748406
26,13,0.0660271
26,14,0.0577353
26,15,0.0500507
26,16,0.0430262
26,17,0.0366866
26,18,0.0310322
26,19,0.0260439
26,20,0.0216874
26,21,0.0179175
26,22,0.0146818
26,23,0.0119231
26,24,0.00958233
26,25,0.00759983
26,26,0.00591665
26,27,0.00447495
26,28,0.0032181
26,29,0.00209039
26,30,0.00103637
26,31,0
27,-31,0
27,-30,0.000198426
27,-29,0.000427438
27,-28,0.000707326
27,-27,0.00106144
27,-26,0.00151691
27,-25,0.0021052
27,-24,0.00286257
27,-23,0.00383022
27,-22,0.00505415
27,-21,0.00658451
27,-20,0.00847451
27,-19,0.0107787
27,-18,0.0135505
27,-17,0.0168395
27,-16,0.0206874
27,-15,0.0251241
27,-14,0.0301632
27,-13,0.0357978
27,-12,0.0419958
27,-11,0.0486971
27,-10,0.0558107
27,-9,0.0632148
27,-8,0.0707576
27,-7,0.0782615
27,-6,0.0855291
27,-5,0.0923515
27,-4,0.0985186
27,-3,0.103831
27,-2,0.10811
27,-1,0.11121
27,0,0.11303
27,1,0.113513
27,2,0.112656
27,3,0.110506
27,4,0.107156
27,5,0.102741
27,6,0.097423
27,7,0.0913872
27,8,0.084826
27,9,0.0779315
27,10,0.0708859
27,11,0.0638547
27,12,0.0569814
27,13,0.0503849
27,14,0.044158
27,15,0.0383681
27,16,0.0330585
27,17,0.0282514
27,18,0.0239507
27,19,0.0201451
27,20,0.0168117
27,21,0.0139189
27,22,0.0114288
27,23,0.00929978
27,24,0.0074882
27,25,0.00594955
27,26,0.00463945
27,27,0.00351406
27,28,0.00253021
27,29,0.00164515
27,30,0.000816189
27,31,0
28,-31,0
28,-30,0.0001456
28,-29,0.000313538
28,-28,0.000518481
28,-27,0.000777288
28,-26,0.0011095
28,-25,0.00153773
28,-24,0.00208796
28,-23,0.00278964
28,-22,0.0036755
28,-21,0.00478111
28,-20,0.00614407
28,-19,0.00780271
28,-18,0.00979441
28,-17,0.0121534
28,-16,0.0149084
28,-15,0.0180793
28,-14,0.0216746
28,-13,0.0256878
28,-12,0.0300951
28,-11,0.0348527
28,-10,0.0398957
28,-9,0.0451377
28,-8,0.0504719
28,-7,0.0557738
28,-6,0.0609057
28,-5,0.0657223
28,-4,0.070078
28,-3,0.0738342
28,-2,0.0768679
28,-1,0.0790783
28,0,0.0803933
28,1,0.0807739
28,2,0.0802162
28,3,0.0787508
28,4,0.0764408
28,5,0.0733767
28,6,0.0696704
28,7,0.0654484
28,8,0.0608441
28,9,0.0559911
28,10,0.0510172
28,11,0.046039
28,12,0.0411589
28,13,0.0364622
28,14,0.0320165
28,15,0.0278714
28,16,0.0240602
28,17,0.0206006
28,18,0.0174974
28,19,0.0147446
28,20,0.0123274
28,21,0.0102246
28,22,0.00841013
28,23,0.00685507
28,24,0.00552866
28,25,0.00439933
28,26,0.00343538
28,27,0.00260528
28,28,0.00187782
28,29,0.00122197
28,30,0.000606575
28,31,0
29,-31,0
29,-30,9.63178e-05
29,-29,0.000207324
29,-28,0.000342586
29,-27,0.000513085
29,-26,0.000731521
29,-25,0.00101256
29,-24,0.00137302
29,-23,0.00183189
29,-22,0.00241023
29,-21,0.00313085
29,-20,0.00401778
29,-19,0.00509541
29,-18,0.00638741
29,-17,0.00791534
29,-16,0.00969702
29,-15,0.0117447
29,-14,0.014063
29,-13,0.0166471
29,-12,0.0194812
29,-11,0.0225367
29,-10,0.0257717
29,-9,0.0291308
29,-8,0.0325458
29,-7,0.0359376
29,-6,0.0392191
29,-5,0.0422984
29,-4,0.0450836
29,-3,0.0474876
29,-2,0.0494328
29,-1,0.0508555
29,0,0.0517102
29,1,0.0519718
29,2,0.0516372
29,3,0.0507249
29,4,0.0492737
29,5,0.0473397
29,6,0.0449929
29,7,0.0423122
29,8,0.0393818
29,9,0.0362861
29,10,0.0331062
29,11,0.0299167
29,12,0.0267834
29,13,0.0237614
29,14,0.0208949
29,15,0.0182167
29,16,0.0157492
29,17,0.0135047
29,18,0.0114876
29,19,0.00969463
29,20,0.00811721
29,21,0.00674228
29,22,0.00555363
29,23,0.00453294
29,24,0.00366064
29,25,0.00291649
29,26,0.00228002
29,27,0.00173082
29,28,0.00124857
29,29,0.000813003
29,30,0.000403737
29,31,0
30,-31,0
30,-30,4.85432e-05
30,-29,0.000104434
30,-28,0.00017243
30,-27,0.000257985
30,-26,0.000367394
30,-25,0.000507915
30,-24,0.000687843
30,-23,0.00091653
30,-22,0.00120432
30,-21,0.0015624
30,-20,0.0020025
30,-19,0.0025365
30,-18,0.00317589
30,-17,0.00393108
30,-16,0.00481059
30,-15,0.00582018
30,-14,0.00696188
30,-13,0.00823312
30,-12,0.00962584
30,-11,0.0111259
30,-10,0.0127125
30,-9,0.0143587
30,-8,0.0160311
30,-7,0.0176911
30,-6,0.0192964
30,-5,0.0208024
30,-4,0.0221647
30,-3,0.0233409
30,-2,0.0242935
