iteration,S
141,-130.993
142,-131.369
143,-131.538
144,-131.735
145,-131.947
146,-132.219
147,-132.426
148,-132.674
149,-132.949
150,-133.166
151,-133.346
152,-133.493
153,-133.837
154,-133.989
155,-134.199
156,-134.29
157,-134.892
158,-135.128
159,-135.313
160,-135.494
161,-135.859
162,-136.053
163,-136.532
164,-136.791
165,-137.094
166,-137.358
167,-137.677
168,-137.867
169,-138.051
170,-138.4
171,-138.625
172,-139.049
173,-139.195
174,-139.465
175,-139.839
176,-140.133
177,-140.362
178,-140.566
179,-140.666
180,-140.814
181,-140.916
182,-141.188
183,-141.364
184,-141.609
185,-141.821
186,-142.241
187,-142.372
188,-142.741
189,-142.858
190,-143.163
191,-143.268
192,-143.461
193,-143.805
194,-144.006
195,-144.135
196,-144.233
197,-144.429
198,-144.781
199,-145.036
200,-145.209
201,-145.36
202,-145.523
203,-145.71
204,-145.811
205,-145.969
206,-146.173
207,-146.299
208,-146.375
209,-146.617
210,-146.922
211,-147.087
212,-147.268
213,-147.496
214,-147.793
215,-147.979
216,-148.179
217,-148.438
218,-148.625
219,-148.882
220,-149.124
221,-149.229
222,-149.456
223,-149.625
224,-149.88
225,-150.019
226,-150.111
227,-150.259
228,-150.337
229,-150.435
230,-150.516
231,-150.677
232,-150.844
233,-151.027
234,-151.257
235,-151.315
236,-151.481
237,-151.71
238,-151.904
239,-152.086
240,-152.245
241,-152.404
242,-152.608
243,-152.801
244,-152.904
245,-152.997
246,-153.141
247,-153.271
248,-153.432
249,-153.499
250,-153.685
251,-153.876
252,-154.023
253,-154.204
254,-154.459
255,-154.62
256,-154.813
257,-154.983
258,-155.161
259,-155.34
260,-155.564
261,-155.703
262,-155.817
263,-155.962
264,-156.058
265,-156.338
266,-156.594
267,-156.755
268,-156.927
269,-157.029
270,-157.118
271,-157.428
272,-157.597
273,-157.747
274,-157.927
275,-158.112
276,-158.203
277,-158.343
278,-158.48
279,-158.714
280,-158.813
281,-158.894
282,-159.089
283,-159.162
284,-159.295
285,-159.419
286,-159.579
287,-159.693
288,-159.751
289,-159.822
290,-159.92
291,-159.984
292,-160.079
293,-160.226
294,-160.34
295,-160.443
296,-160.536
297,-160.688
298,-160.804
299,-160.901
300,-161.141
301,-161.227
302,-161.384
303,-161.455
304,-161.579
305,-161.717
306,-161.903
307,-161.967
308,-162.09
309,-162.247
310,-162.307
311,-162.403
312,-162.497
313,-162.641
314,-162.74
315,-162.834
316,-162.975
317,-163.063
318,-163.225
319,-163.272
320,-163.398
321,-163.542
322,-163.761
323,-163.969
324,-164.108
325,-164.269
326,-164.381
327,-164.456
328,-164.559
329,-164.621
330,-164.688
331,-164.833
332,-164.916
333,-165.093
334,-165.213
335,-165.385
336,-165.48
337,-165.583
338,-165.642
339,-165.841
340,-165.953
341,-166.054
342,-166.141
343,-166.191
344,-166.34
345,-166.425
346,-166.539
347,-166.623
348,-166.759
349,-166.864
350,-166.992
351,-167.104
352,-167.246
353,-167.461
354,-167.548
355,-167.625
356,-167.796
357,-167.935
358,-168.121
359,-168.232
360,-168.387
361,-168.477
362,-168.61
363,-168.664
364,-168.785
365,-168.88
366,-168.994
367,-169.142
368,-169.292
369,-169.375
370,-169.415
371,-169.559
372,-169.674
373,-169.803
374,-169.909
375,-170.01
376,-170.109
377,-170.18
378,-170.279
379,-170.375
380,-170.495
381,-170.576
382,-170.613
383,-170.709
384,-170.771
385,-170.954
386,-171.023
387,-171.076
388,-171.168
389,-171.27
390,-171.327
391,-171.379
392,-171.448
393,-171.54
394,-171.612
395,-171.791
396,-171.863
397,-171.888
398,-171.946
399,-171.996
400,-172.074
401,-172.106
402,-172.173
403,-172.292
404,-172.362
405,-172.425
406,-172.52
407,-172.584
408,-172.673
409,-172.715
410,-172.776
411,-172.856
412,-172.916
413,-172.985
414,-173.038
415,-173.121
416,-173.159
417,-173.248
418,-173.323
419,-173.379
420,-173.438
421,-173.511
422,-173.55
423,-173.644
424,-173.729
425,-173.795
426,-173.845
427,-173.93
428,-173.973
429,-174.018
430,-174.071
431,-174.135
432,-174.205
433,-174.284
434,-174.363
435,-174.424
436,-174.46
437,-174.602
438,-174.669
439,-174.696
440,-174.763
441,-174.858
442,-174.895
443,-174.995
444,-175.067
445,-175.144
446,-175.225
447,-175.317
448,-175.385
449,-175.456
450,-175.545
451,-175.62
452,-175.719
453,-175.817
454,-175.834
455,-175.898
456,-175.943
457,-176.041
458,-176.088
459,-176.123
460,-176.199
461,-176.258
462,-176.308
463,-176.353
464,-176.417
465,-176.522
466,-176.62
467,-176.702
468,-176.807
469,-176.853
470,-176.887
471,-176.982
472,-177.068
473,-177.111
474,-177.143
475,-177.185
476,-177.286
477,-177.346
478,-177.409
479,-177.429
480,-177.51
481,-177.59
482,-177.621
483,-177.695
484,-177.728
485,-177.779
486,-177.836
487,-177.922
488,-177.995
489,-178.088
490,-178.136
491,-178.19
492,-178.244
493,-178.331
494,-178.357
495,-178.415
496,-178.466
497,-178.495
498,-178.575
499,-178.679
500,-178.723
